1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,,,,21,,23,24,,,27,28,29,30,31,32,33,
55413,,"Bello Bamboo 11""X15"" Lg Cutting Board (No handle ver. of 55407)",Bamboo CB,Cutting Board,Cutting Board,,,,,,Neoflam,12,,,,,,,,,,,,,,,1.58,2.35,,,,,
55503,,"Bamboo Cutting Board 8""x12"" (14mm) - Two Tone",Bamboo CB,Cutting Board,Cutting Board,,,,,,Neoflam,12,,,,,,,,,,,,,,,1.26,1.88,,,,,
55504,,"Bamboo Cutting Board 11.5""x13.5"" (14mm) - Two Tone",Bamboo CB,Cutting Board,Cutting Board,,,,,,Neoflam,12,,,,,,,,,,,,,,,1.99,2.97,,,,,
55505,,"Bamboo Cutting Board 12""x18"" (14mm) - Two Tone",Bamboo CB,Cutting Board,Cutting Board,,,,,,Neoflam,6,,,,,,,,,,,,,,,2.81,4.19,,,,,
55506,,"16""X10""X0.47"" BAMBOO CHEESE BOARD Inner pack 6 master 12",Bamboo CB,Cutting Board,Cutting Board Set,,,,,,Neoflam,12,,,,,,,,,,,,,,,1.89,2.82,,,,,
55507,,"15"" ROUND X 0.47"" 2 LAYERS BAMBOO ROUND PIZZA BOARD inner pack 6 master 12",Bamboo CB,Cutting Board,Cutting Board Set,,,,,,Neoflam,12,,,,,,,,,,,,,,,3.27,4.87,,,,,
55601,,Wood Fiber Cutting Board - Paddle,Wood Fiber,Cutting Board,Cutting Board,,,Brown,,,Neoflam,20,,,,,,,,,,,,176,68,,4.94,6.47,,,,,
55602,,Wood Fiber Cutting Board Large,Wood Fiber,Cutting Board,Cutting Board,,,Brown,,,Neoflam,10,,,,,,,,,,,,117,68,,7.23,9.47,,,,,
56101,,Cloc Poly Bowl Bowl Set 12pc Rainbow,Cloc Poly,Food Storage,Bowl Set 12pc,,Bowl,Multi,,,Neoflam,8,,,,,,,,,,,,10,68,,5.73,7.51,,,,,
56105,,Cloc Poly Bowl Bowl Set 8pc Rainbow,Cloc Poly,Food Storage,Bowl Set 8pc,,Bowl,Mulit,,,Neoflam,8,,,,,,,,,,,,18,68,,3.47,4.55,,,,,
56115,,PET Grain Container 44oz Container Grain Container Measuring Cup Lid,PP Canister,Canister,Canister,44oz,Container,,Measuring Cup Lid,,Neoflam,24,,18,16.3,17.2,,,,18.47,,,,16,76,,1.12,1.8,,,,,
56116,,PET Grain Container 61oz Container Grain Container Measuring Cup Lid,PP Canister,Canister,Canister,61oz,Container,,Measuring Cup Lid,,Neoflam,24,,,,,,,,,,,,12,76,,1.33,2.15,,,,,
56117,,PET Grain Storage 3 pc Set - 16oz / 24oz / 44oz,PP Canister,Canister,Canister Set,,Container,,,,Neoflam,8,,,,,,,,,,,,54,76,,2.23,3.21,,,,,
56201,,Smart Seal 20.2oz (0.6L) Square Canister w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,24,,,,,,,,,,,,60,68,,1.14,1.3,,,,,
56201A,,Smart Seal 20.2oz (0.6L) Square Canister w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,10.55,5.39,9.84,,,,2.8,,0.0092,0.0015,192,68,,1.14,1.3,,6.49,4.99,,
56202,,Smart Seal 47.3oz (1.4L) Square Canister w/ White Lid,SM,Smart Seal,,,,,,,Neoflam,6,,,,,,,,,,,,50,68,,1.23,1.4,,,,,
56202A,,Smart Seal 47.3oz (1.4L) Square Canister w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,5.39,12.28,,,,3.68,,0.0169,0.0028,105,68,,1.36,1.55,,7.99,5.99,,
56203,,Smart Seal 71oz (2.1L) Square Canister w/ White Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,36,68,,1.46,1.66,,,,,
56203A,,Smart Seal 71oz (2.1L) Square Canister w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,10.63,9.41,,,,4.56,,0.0256,0.0043,72,68,,1.6,1.82,,8.99,6.99,,
56204,,Smart Seal 94.6oz (2.8L) Square Canister w/ White Lid,SM,Smart Seal,,,,,,,Neoflam,6,,,,,,,,,,,,50,68,,1.67,1.9,,,,,
56204A,,Smart Seal 94.6oz (2.8L) Square Canister w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,10.55,12.28,,,,5.56,,0.0331,0.0055,60,68,,1.82,2.07,,9.99,7.99,,
56209,,Smart Seal Set of 4 Square Canisters Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,2,,,,,,,,,,,,60,68,,6.25,7.13,,,,,
56210,,Smart Seal 0.8qt (0.84L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,24,,,,,,,,,,,,45,68,,1.28,1.46,,,,,
56210A,,Smart Seal 0.8qt (0.84L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,10.55,6.57,9.84,,,,3.17,,0.0112,0.0019,168,68,,1.28,1.46,,6.99,5.49,,
56211,,Smart Seal 1.9qt (1.8L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,45,68,,1.39,1.58,,,,,
56211A,,Smart Seal 1.9qt (1.8L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,6.57,12.28,,,,4.14,,0.0206,0.0034,90,68,,1.55,1.77,,8.49,6.89,,
56212,,Smart Seal 2.9qt (2.8L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,27,68,,1.58,1.8,,,,,
56212A,,Smart Seal 2.9qt (2.8L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,12.95,9.41,,,,5.27,,0.0311,0.0052,54,68,,1.73,1.97,,9,7.49,,
56213,,Smart Seal 3.8qt (3.6L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,8,,,,,,,,,,,,35,68,,1.89,2.15,,,,,
56213A,,Smart Seal 3.8qt (3.6L) Rectangular Canister Red w/ Black Lid,SM,Smart Seal,,,,,,,Neoflam,6,,15.59,12.95,12.28,,,,6.64,,0.0406,0.0068,45,68,,2.05,2.34,,11.49,9.19,,
56222,,Smart Seal 20.2oz (0.6L) Square Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,24,,,,,,,,,,,,60,68,,1.15,1.31,,,,,
56223,,Smart Seal 47.3oz (1.4L) Square Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,50,68,,1.38,1.57,,,,,
56224,,Smart Seal 71oz (2.1L) Square Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,36,68,,1.62,1.85,,,,,
56225,,Smart Seal 94.6oz (2.8L) Square Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,8,,,,,,,,,,,,50,68,,1.84,2.1,,,,,
56226,,Smart Seal 28.4oz (0.84L) Rectangular Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,24,,,,,,,,,,,,45,68,,1.29,1.47,,,,,
56227,,Smart Seal 60.9oz (1.8L) Rectangular Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,45,68,,1.56,1.78,,,,,
56228,,Smart Seal 94.7oz (2.8L) Rectangular Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,12,,,,,,,,,,,,27,68,,1.75,2,,,,,
56229,,Smart Seal 3.8QT (3.6L) Rectangular Canister w/ Blue Lid,SM,Smart Seal,,,,,,,Neoflam,8,,,,,,,,,,,,35,68,,2.07,2.36,,,,,
56239,,Smart Seal 46oz Square White,SM,Smart Seal,Smart Seal,46oz,Square,White,,,Neoflam,12,,15.6,10.6,12.4,,,,7.81,,,,50,68,,1.14,1.79,,,,,
56240,,Smart Seal 71oz Square White,SM,Smart Seal,Smart Seal,71oz,Square,White,,,Neoflam,12,,15.3,10.6,11.7,,,,9.55,,,,40,68,,1.42,2.11,,,,,
56241,,Smart Seal 91oz Square White,SM,Smart Seal,Smart Seal,91oz,Square,White,,,Neoflam,8,,20.7,10.4,12.2,,,,8.14,,,,36,68,,1.62,2.41,,,,,
56242,,Smart Seal 59oz Rectangular White,SM,Smart Seal,Smart Seal,59oz,Rectangular,White,,,Neoflam,12,,15.6,12.8,12.2,,,,9.17,,,,54,68,,1.36,2.02,,,,,
56243,,Smart Seal 91oz Rectangular White,SM,Smart Seal,Smart Seal,91oz,Rectangular,White,,,Neoflam,12,,15.3,12.8,17.7,,,,11.31,,,,36,68,,1.53,2.27,,,,,
56244,,Smart Seal 122oz Rectangular White,SM,Smart Seal,Smart Seal,122oz,Rectangular,White,,,Neoflam,8,,20.7,12.8,12.2,,,,9.99,,,,35,68,,1.84,2.74,,,,,
56245,,Smart Seal Large 74oz Square White,SM Large,Smart Seal,Smart Seal,74oz,Square,White,,,Neoflam,12,,,,,,,,,,,,42,68,,1.53,2.31,,,,,
56246,,Smart Seal Large 112oz Square White,SM Large,Smart Seal,Smart Seal,112oz,Square,White,,,Neoflam,12,,,,,,,,,,,,28,68,,1.76,2.65,,,,,
56247,,Smart Seal Large 152oz Square White,SM Large,Smart Seal,Smart Seal,152oz,Square,White,,,Neoflam,8,,,,,,,,,,,,20,68,,2.03,3.06,,,,,
56250,,Smart Seal 19oz Square White,SM,Smart Seal,Smart Seal,19oz,Square,White,,,Neoflam,24,,15.7,10.6,12.2,,,,11.66,,,,50,68,,1.01,1.51,,,,,
56251,,Smart Seal 25oz Rectangular White,SM,Smart Seal,Smart Seal,25oz,Rectangular,White,,,Neoflam,24,,,,,,,,,,,,54,68,,1.05,1.65,,,,,
56252,,Smart Seal Large 30oz Square White,SM Large,Smart Seal,Smart Seal,30oz,Square,White,,,Neoflam,24,,19.3,12.8,12.2,,,,17.15,,,,42,68,,1.3,1.96,,,,,
56258,,Smart Seal 8pc Square set Black Lids,SM,Smart Seal,Smart Seal Set 8pc,,Square,Black,,,Neoflam,4,,,,,,,,,,,,24,68,,11.58,15.17,,,,,
56259,,Smart Seal 8pc Square set Glossy White Lids,SM,Smart Seal,Smart Seal Set 8pc,,Square,White,,,Neoflam,4,,,,,,,,,,,,24,68,,11.58,15.17,,,,,
56261,,Smart Seal 4pc Square set Glossy White Lids (0.55L 1.35L 2.1L 2.7L),SM,Smart Seal,Smart Seal Set 4pc,,Square,White,,,Neoflam,8,,,,,,,,,,,,,,,5.63,5.63,,,,,
56262,,Smart Seal 6pc Square set Black Lids (0.55L 1.35L x2 2.1L 2.7L x2),SM,Smart Seal,Smart Seal Set 6pc,,Square,Black,,,Neoflam,4,,,,,,,,,,,,,,,9.26,12.13,,,,,
56263,,Smart Seal 6pc Square set Glossy White Lids (0.55L 1.35L x2 2.1L 2.7L x2),SM,Smart Seal,Smart Seal Set 6pc,,Square,White,,,Neoflam,4,,,,,,,,,,,,24,68,,9.1,11.92,,,,,
56264,,Smart Seal 4pc Rectangular set Black Lids (0.73L 1.75L 2.7L 3.6L),SM,Smart Seal,Smart Seal Set 4pc,,Rectangular,Black,,,Neoflam,8,,,,,,,,,,,,,,,6.63,8.69,,,,,
56265,,Smart Seal 4pc Rectangular set Glossy White Lids (0.73L 1.75L 2.7L 3.6L),SM,Smart Seal,Smart Seal Set 4pc,,Rectangular,White,,,Neoflam,8,,,,,,,,,,,,20,68,,6.41,8.4,,,,,
56289,,Smart Seal 19oz Square Black,SM,Smart Seal,Smart Seal,19oz,Square,Black,,,Neoflam,24,,,,,,,,,,,,50,68,,1.02,1.51,,,,,
56290,,Smart Seal 46oz Square Black,SM,Smart Seal,Smart Seal,46oz,Square,Black,,,Neoflam,12,,,,,,,,,,,,50,68,,1.14,1.79,,,,,
56291,,Smart Seal 71oz Square Black,SM,Smart Seal,Smart Seal,71oz,Square,Black,,,Neoflam,12,,,,,,,,,,,,40,68,,1.35,2.11,,,,,
56292,,Smart Seal 91oz Square Black,SM,Smart Seal,Smart Seal,91oz,Square,Black,,,Neoflam,8,,,,,,,,,,,,36,68,,1.54,2.41,,,,,
56293,,Smart Seal 25oz Rectangular Black,SM,Smart Seal,Smart Seal,25oz,Rectangular,Black,,,Neoflam,24,,,,,,,,,,,,54,68,,1.14,1.65,,,,,
56294,,Smart Seal 59oz Rectangular Black,SM,Smart Seal,Smart Seal,59oz,Rectangular,Black,,,Neoflam,12,,,,,,,,,,,,54,68,,1.29,2.02,,,,,
56295,,Smart Seal 91oz Rectangular Black,SM,Smart Seal,Smart Seal,91oz,Rectangular,Black,,,Neoflam,12,,,,,,,,,,,,36,68,,1.45,2.27,,,,,
56296,,Smart Seal 122oz Rectangular Black,SM,Smart Seal,Smart Seal,122oz,Rectangular,Black,,,Neoflam,8,,,,,,,,,,,,35,68,,1.75,2.74,,,,,
56299,,Smart Seal ECORAY 52oz Square RPET,SM ECORAY,Smart Seal,Smart Seal,52oz,Square,Clear,RPET,,Neoflam,12,,,,,,,,,,,,40,68,,1.61,1.9,,,,,
56300,,Smart Seal ECORAY 81oz Square RPET,SM ECORAY,Smart Seal,Smart Seal,81oz,Square,Clear,RPET,,Neoflam,8,,,,,,,,,,,,40,68,,2.01,2.37,,,,,
56801,,Cloc Glass 11oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,11oz,Square,Emerald,,,Neoflam,12,,,,,,,,,,,,60,68,,0.75,0.98,,,,,
56804,,Cloc Glass 12oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,Emerald,,,Neoflam,12,,,,,,,,,,,,50,68,,0.86,1.13,,,,,
56807,,Cloc Glass 51oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,51oz,Rectangular,Emerald,,,Neoflam,12,,,,,,,,,,,,,,,2.03,2.66,,,,,
56821,,Cloc Glass 11oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,11oz,Square,Emerald,,,Neoflam,24,,14.6,9.8,11.2,,,,15.4,,,,60,68,,0.53,0.88,,,,,
56822,,Cloc Glass 17oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,17oz,Square,Emerald,,,Neoflam,24,,16.9,11.4,12.2,,,,22.5,,,,45,68,,0.63,1.04,,,,,
56823,,Cloc Glass 27oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,27oz,Square,Emerald,,,Neoflam,24,,19.3,13,13,,,,30.2,,,,35,68,,0.88,1.42,,,,,
56824,,Cloc Glass 12oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,Emerald,,,Neoflam,24,,13.6,12.4,11,,,,16.5,,,,45,68,,0.58,0.96,,,,,
56825,,Cloc Glass 21oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,Emerald,,,Neoflam,24,,16.7,14.8,11.6,,,,27,,,,30,68,,0.77,1.26,,,,,
56826,,Cloc Glass 34oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Emerald,,,Neoflam,12,,16.5,12.6,9.8,,,,19,,,,48,68,,1.03,1.69,,,,,
56827,,Cloc Glass 51oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,51oz,Rectangular,Emerald,,,Neoflam,12,,18.5,14,10.4,,,,25.4,,,,30,68,,1.32,2.17,,,,,
56828,,Cloc Glass Rectangular Food Storage Set 6pc,Cloc Glass,Food Storage Set,Food Storage Set 6pc,6pc,Rectangular,Emerald,,,Neoflam,4,,,,,,,,,,,,48,68,,3.79,4.47,,,,,
56831,,Cloc Glass Square Food Storage Set 6pc,Cloc Glass,Food Storage Set,Food Storage Set 6pc,6pc,Square,Emerald,,,Neoflam,4,,,,,,,,,,,,54,68,,3.29,3.88,,,,,
56832,,Cloc Glass 21oz Rectangular Food Storage Light Teal - Divider,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,Light Teal,Divider,,Neoflam,24,,,,,,,,,,,,,,,1.34,1.58,,,,,
56833,,Cloc Glass 34oz Rectangular Food Storage Light Teal - Divider,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Light Teal,Divider,,Neoflam,12,,,,,,,,,,,,,,,1.92,2.27,,,,,
56834,,Cloc Glass 51oz Rectangular Food Storage Light Teal - Divider,Cloc Glass,Food Storage,Food Storage,51oz,Rectangular,Light Teal,Divider,,Neoflam,12,,,,,,,,,,,,,,,2.34,2.76,,,,,
56836,,Cloc Glass 34oz Rectangular Food Storage Ms Lid - Divider/MS Lid,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Clear,Divider/MS Lid,,Neoflam,12,,,,,,,,,,,,,,,2.32,2.74,,,,,
56840,,Clik Glass - 47oz Rectangular Large,Clik Glass,Food Storage,Food Storage,47oz,Rectangular,White,,,Neoflam,12,,,,,,,,,,,,,,,2.11,2.76,,,,,
56848,,Clik Glass - 16oz Rectangular Small (White Lids),Clik Glass,Food Storage,Food Storage,16oz,Rectangular,White,,,Neoflam,24,,,,,,,,,,,,60,68,,1.19,1.56,,,,,
56849,,Clik Glass - 27oz Rectangular Medium (White lids),Clik Glass,Food Storage,Food Storage,27oz,Rectangular,White,,,Neoflam,18,,,,,,,,,,,,36,68,,1.68,2.2,,,,,
56850,,Clik Glass - 47oz Rectangular Large (White lids),Clik Glass,Food Storage,Food Storage,47oz,Rectangular,White,,,Neoflam,12,,,,,,,,,,,,40,68,,2.11,2.76,,,,,
56851,,Clik Glass - 88oz Rectangular XLarge (White lids),Clik Glass,Food Storage,Food Storage,88oz,Rectangular,White,,,Neoflam,8,,,,,,,,,,,,36,68,,3.25,4.26,,,,,
56852,,Clik Glass - 10oz Round Small (White lids),Clik Glass,Food Storage,Food Storage,10oz,Round,White,,,Neoflam,24,,,,,,,,,,,,70,68,,1.02,1.34,,,,,
56853,,Clik Glass - 29oz Round Medium (White lids),Clik Glass,Food Storage,Food Storage,29oz,Round,White,,,Neoflam,18,,,,,,,,,,,,36,68,,1.44,1.89,,,,,
56854,,Clik Glass - 53oz Round Large (White lids),Clik Glass,Food Storage,Food Storage,53oz,Round,White,,,Neoflam,12,,,,,,,,,,,,30,68,,2.25,2.95,,,,,
56855,,Clik Glass - 92oz Round XLarge (White lids),Clik Glass,Food Storage,Food Storage,92oz,Round,White,,,Neoflam,8,,,,,,,,,,,,24,68,,2.98,3.9,,,,,
56856,,Cloc Glass 11oz Square Food Storage White,Cloc Glass,Food Storage,Food Storage,11oz,Square,White,,,Neoflam,24,,,,,,,,,,,,,,,0.54,,,,,,
56857,,Cloc Glass 17oz Square Food Storage White,Cloc Glass,Food Storage,Food Storage,17oz,Square,White,,,Neoflam,24,,,,,,,,,,,,,,,0.65,,,,,,
56858,,Cloc Glass 27oz Square Food Storage White,Cloc Glass,Food Storage,Food Storage,27oz,Square,White,,,Neoflam,24,,,,,,,,,,,,,,,0.88,,,,,,
56859,,Cloc Glass 12oz Rectangular Food Storage White,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,White,,,Neoflam,24,,,,,,,,,,,,,,,0.6,,,,,,
56860,,Cloc Glass 21oz Rectangular Food Storage White,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,White,,,Neoflam,24,,,,,,,,,,,,,,,0.79,,,,,,
56861,,Cloc Glass 34oz Rectangular Food Storage White,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,White,,,Neoflam,12,,,,,,,,,,,,,,,1.06,,,,,,
56862,,Cloc Glass 51oz Rectangular Food Storage White,Cloc Glass,Food Storage,Food Storage,51oz,Rectangular,White,,,Neoflam,12,,,,,,,,,,,,,,,1.35,,,,,,
56863,,Cloc Glass 11oz Square Food Storage Pink,Cloc Glass,Food Storage,Food Storage,11oz,Square,Pink,,,Neoflam,24,,,,,,,,,,,,,,,0.54,,,,,,
56864,,Cloc Glass 17oz Square Food Storage Pink,Cloc Glass,Food Storage,Food Storage,17oz,Square,Pink,,,Neoflam,24,,,,,,,,,,,,,,,0.65,,,,,,
56865,,Cloc Glass 27oz Square Food Storage Pink,Cloc Glass,Food Storage,Food Storage,27oz,Square,Pink,,,Neoflam,24,,,,,,,,,,,,,,,0.88,,,,,,
56866,,Cloc Glass 12oz Rectangular Food Storage Pink,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,Pink,,,Neoflam,24,,,,,,,,,,,,,,,0.6,,,,,,
56867,,Cloc Glass 21oz Rectangular Food Storage Pink,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,Pink,,,Neoflam,24,,,,,,,,,,,,,,,0.79,,,,,,
56868,,Cloc Glass 34oz Rectangular Food Storage Pink,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Pink,,,Neoflam,12,,,,,,,,,,,,,,,1.06,,,,,,
56878,,Cloc Glass 11oz Square Food Storage Orange,Cloc Glass,Food Storage,Food Storage,11oz,Square,Orange,,,Neoflam,24,,,,,,,,,,,,,,,0.54,,,,,,
56879,,Cloc Glass 17oz Square Food Storage Orange,Cloc Glass,Food Storage,Food Storage,17oz,Square,Orange,,,Neoflam,24,,,,,,,,,,,,,,,0.65,,,,,,
56880,,Cloc Glass 27oz Square Food Storage Orange,Cloc Glass,Food Storage,Food Storage,27oz,Square,Orange,,,Neoflam,24,,,,,,,,,,,,,,,0.88,,,,,,
56881,,Cloc Glass 12oz Rectangular Food Storage Orange,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,Orange,,,Neoflam,24,,,,,,,,,,,,,,,0.6,,,,,,
56882,,Cloc Glass 21oz Rectangular Food Storage Orange,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,Orange,,,Neoflam,24,,,,,,,,,,,,,,,0.79,,,,,,
56883,,Cloc Glass 34oz Rectangular Food Storage Orange,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Orange,,,Neoflam,12,,,,,,,,,,,,,,,1.06,,,,,,
56885,,Cloc Glass 11oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,11oz,Square,Emerald,,,Neoflam,24,,,,,,,,,,,,,,,0.54,,,,,,
56886,,Cloc Glass 17oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,17oz,Square,Emerald,,,Neoflam,24,,,,,,,,,,,,,,,0.65,,,,,,
56887,,Cloc Glass 27oz Square Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,27oz,Square,Emerald,,,Neoflam,24,,,,,,,,,,,,,,,0.88,,,,,,
56888,,Cloc Glass 12oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,12oz,Rectangular,Emerald,,,Neoflam,24,,,,,,,,,,,,,,,0.6,,,,,,
56889,,Cloc Glass 21oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,21oz,Rectangular,Emerald,,,Neoflam,24,,,,,,,,,,,,,,,0.79,,,,,,
56890,,Cloc Glass 34oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,34oz,Rectangular,Emerald,,,Neoflam,12,,,,,,,,,,,,,,,1.06,,,,,,
56891,,Cloc Glass 51oz Rectangular Food Storage Emerald,Cloc Glass,Food Storage,Food Storage,51oz,Rectangular,Emerald,,,Neoflam,12,,,,,,,,,,,,,,,1.35,,,,,,
56892,,Oval Bento Glass 39oz Food Storage Clear Lid Vent,Oval Bento,Food Storage,Food Storage,39oz,Oval,Clear,Vent,,Neoflam,12,,,,,,,,,,,,48,68,,1.05,1.72,,,,,
56893,,Oval Bento Glass 37oz Food Storage with Divider - Blue Lid Vent,Oval Bento,Food Storage,Food Storage,37oz,Oval,Blue,Vent/Divider,,Neoflam,12,,,,,,,,,,,,48,68,,1.2,1.98,,,,,
56894,,Opal Glass 13oz Rectangular Food Storage Transparent Lid,Opal Glass,Food Storage,Food Storage,13oz,Rectangular,Clear,,,Neoflam,24,,,,,,,,,,,,54,68,,0.94,1.23,,,,,
56895,,Opal Glass 21oz Rectangular Food Storage Transparent Lid,Opal Glass,Food Storage,Food Storage,21oz,Rectangular,Clear,,,Neoflam,24,,,,,,,,,,,,30,68,,1.28,1.68,,,,,
56896,,Opal Glass 35oz Rectangular Food Storage Transparent Lid,Opal Glass,Food Storage,Food Storage,35oz,Rectangular,Clear,,,Neoflam,12,,,,,,,,,,,,56,68,,1.73,2.27,,,,,
56903,,Stainless Steel 14oz Rectangular Food Storage,SS FS,Food Storage,Food Storage,14oz,Rectangular,Clear,,,Neoflam,36,,,,,,,,,,,,50,68,,1.36,1.5,,,,,
56904,,Stainless Steel 20oz Rectangular Food Storage,SS FS,Food Storage,Food Storage,20oz,Rectangular,Clear,,,Neoflam,36,,,,,,,,,,,,32,68,,1.69,1.87,,,,,
56905,,Stainless Steel 51oz Rectangular Food Storage,SS FS,Food Storage,Food Storage,51oz,Rectangular,Clear,,,Neoflam,30,,,,,,,,,,,,,,,3.37,,,,,,
56906,,Glass Canister with Bamboo Lid - SQ-Medium 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,,,,,,,,,,,30,68,,1.35,,,,,,
56906A,,Glass Canister with Bamboo Lid - SQ-Medium 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,18.5,14.17,12.6,,,,20.77,,0.0541,0.0023,,,,1.35,,,9.99,7.99,,
56907,,Glass Canister with Bamboo Lid - SQ-Large 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,,,,,,,,,,,30,68,,1.49,,,,,,
56907A,,Glass Canister with Bamboo Lid - SQ-Large 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,18.5,14.17,16.14,,,,24.23,,0.0694,0.0029,,,,1.49,,,11.99,9.59,,
56908,,Glass Canister with Bamboo Lid - SQ-XLarge 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,12,,,,,,,,,,,,24,68,,1.76,,,,,,
56908A,,Glass Canister with Bamboo Lid - SQ-XLarge 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,12,,18.5,14.17,12.2,,,,16.87,,0.0525,0.0044,,,,1.76,,,12.99,10.39,,
56909,,Stainless Steel 40oz Rectangular Food Storage,SS FS,Food Storage,Food Storage,40oz,Rectangular,Clear,,,Neoflam,30,,,,,,,,,,,,24,68,,2.02,2.23,,,,,
56910,,Glass Canister with Bamboo Lid - SQ-Small 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,,,,,,,,,,,42,68,,1.2,,,,,,
56910A,,Glass Canister with Bamboo Lid - SQ-Small 10 by 10cm,Glass Canister,Canister,Canister,,Square,,Bamboo Lid,,Neoflam,24,,18.5,14.17,9.06,,,,16.49,,0.0389,0.0016,,,,1.2,,,7.99,6.39,,
56918,,Glass Pantry Storage - Multi S/3 (166102),,Food Storage,,,,,,,Neoflam,4,,,,,,,,,,,,30,68,,5.53,,,,,,
56919,,Glass Pantry Storage - Multi S/3 (806757),,Food Storage,,,,,,,Neoflam,8,,,,,,,,,,,,30,68,,4.55,,,,,,
56920,,Glass Canister 20oz Rectangular Bamboo Lid,Glass Canister,Canister,Canister,20oz,Rectangular,,Bamboo Lid,,Neoflam,12,,,,,,,,,,,,96,68,,1.2,1.67,,,,,
56921,,Glass Canister 32oz Rectangular Bamboo Lid,Glass Canister,Canister,Canister,32oz,Rectangular,,Bamboo Lid,,Neoflam,12,,10.6,10.2,12.4,,,,4.5,,,,80,68,,1.27,1.88,,,,,
56922,,Glass Canister 44oz Rectangular Bamboo Lid,Glass Canister,Canister,Canister,44oz,Rectangular,,Bamboo Lid,,Neoflam,6,,10.6,10.2,8.5,,,,6.06,,,,112,68,,1.45,2.15,,,,,
